edition,source_pdf_page,site,source_site,line_no,raw_line,columns_json
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",6,PHARYNX STAGING FORM,"[""PHARYNX STAGING FORM""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",8,PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) General Notes:,"[""PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS)"", ""General Notes:""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",9,REQUIRED FOR STAGING: None For identification of special cases of,"[""REQUIRED FOR STAGING: None"", ""For identification of special cases of""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",10,"TNM or pTNM classifications, the ""m""","[""TNM or pTNM classifications, the \""m\""""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",11,"CLINICALLY SIGNIFICANT: suffix and ""y,"" ""r,"" and ""a"" prefixes are","[""CLINICALLY SIGNIFICANT:"", ""suffix and \""y,\"" \""r,\"" and \""a\"" prefixes are""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",12,Size of Lymph Nodes: ____________ used. Although they do not affect the,"[""Size of Lymph Nodes: ____________"", ""used. Although they do not affect the""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",13,"stage grouping, they indicate cases","[""stage grouping, they indicate cases""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",14,Extracapsular Extension from Lymph Nodes for Head & Neck: ________ needing separate analysis.,"[""Extracapsular Extension from Lymph Nodes for Head & Neck: ________"", ""needing separate analysis.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",15,Head & Neck Lymph Nodes Levels I-III: _____________ m suffix indicates the presence of,"[""Head & Neck Lymph Nodes Levels I-III: _____________"", ""m suffix indicates the presence of""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",16,Head & Neck Lymph Nodes Levels IV-V: _____________ multiple primary tumors in a single,"[""Head & Neck Lymph Nodes Levels IV-V: _____________"", ""multiple primary tumors in a single""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",17,site and is recorded in parentheses:,"[""site and is recorded in parentheses:""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",18,Head & Neck Lymph Nodes Levels VI-VII: ___________ pT(m)NM.,"[""Head & Neck Lymph Nodes Levels VI-VII: ___________"", ""pT(m)NM.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",19,Other Lymph Node Group: ________________________ y prefix indicates those cases in,"[""Other Lymph Node Group: ________________________"", ""y prefix indicates those cases in""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",20,which classification is performed,"[""which classification is performed""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",21,Clinical Location of cervical nodes: _________________ during or following initial multimodality,"[""Clinical Location of cervical nodes: _________________"", ""during or following initial multimodality""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",22,Extracapsular spread (ECS) Clinical: _______________ therapy. The cTNM or pTNM,"[""Extracapsular spread (ECS) Clinical: _______________"", ""therapy. The cTNM or pTNM""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",23,"category is identified by a ""y"" prefix.","[""category is identified by a \""y\"" prefix.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",24,Extracapsular spread (ECS) Pathologic: ____________ The ycTNM or ypTNM categorizes,"[""Extracapsular spread (ECS) Pathologic: ____________"", ""The ycTNM or ypTNM categorizes""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",25,the extent of tumor actually present at,"[""the extent of tumor actually present at""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",26,"Human Papillomavirus (HPV) Status: ______________ the time of that examination. The ""y""","[""Human Papillomavirus (HPV) Status: ______________"", ""the time of that examination. The \""y\""""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",27,Tumor Thickness: _____________ categorization is not an estimate of,"[""Tumor Thickness: _____________"", ""categorization is not an estimate of""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",28,tumor prior to multimodality therapy.,"[""tumor prior to multimodality therapy.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",29,r prefix indicates a recurrent tumor,"[""r prefix indicates a recurrent tumor""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",30,Histologic Grade (G) (also known as overall grade) when staged after a disease-free,"[""Histologic Grade (G) (also known as overall grade)"", ""when staged after a disease-free""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",31,"Grading system Grade interval and is identified by the ""r""","[""Grading system"", ""Grade"", ""interval and is identified by the \""r\""""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",32,prefix: rTNM.,"[""prefix: rTNM.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",33,2 grade system Grade I or 1,"[""2 grade system"", ""Grade I or 1""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",34,a prefix designates the stage,"[""a prefix designates the stage""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",35,3 grade system Grade II or 2 determined at autopsy: aTNM.,"[""3 grade system"", ""Grade II or 2"", ""determined at autopsy: aTNM.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",37,4 grade system Grade III or 3 surgical margins is data field,"[""4 grade system"", ""Grade III or 3"", ""surgical margins is data field""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",38,recorded by registrars describing the,"[""recorded by registrars describing the""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",39,"No 2, 3, or 4 grade system is available Grade IV or 4 surgical margins of the resected","[""No 2, 3, or 4 grade system is available"", ""Grade IV or 4"", ""surgical margins of the resected""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",40,primary site specimen as determined,"[""primary site specimen as determined""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",41,A DDITIONAL D ESCRIPTORS only by the pathology report.,"[""A DDITIONAL D ESCRIPTORS"", ""only by the pathology report.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",42,Lymphatic Vessel Invasion (L) and Venous Invasion (V) have been combined into Lymph-Vascular neoadjuvant treatment is radiation,"[""Lymphatic Vessel Invasion (L) and Venous Invasion (V) have been combined into Lymph-Vascular"", ""neoadjuvant treatment is radiation""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",43,Invasion (LVI) for collection by cancer registrars. The College of American Pathologists’ (CAP) Checklist therapy or systemic therapy,"[""Invasion (LVI) for collection by cancer registrars. The College of American Pathologists’ (CAP) Checklist"", ""therapy or systemic therapy""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",44,"should be used as the primary source. Other sources may be used in the absence of a Checklist. Priority (consisting of chemotherapy,","[""should be used as the primary source. Other sources may be used in the absence of a Checklist. Priority"", ""(consisting of chemotherapy,""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",45,"is given to positive results. hormone therapy, or immunotherapy)","[""is given to positive results."", ""hormone therapy, or immunotherapy)""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",46,administered prior to a definitive,"[""administered prior to a definitive""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",47,Lymph-Vascular Invasion Not Present (absent)/Not Identified surgical procedure. If the surgical,"[""Lymph-Vascular Invasion Not Present (absent)/Not Identified"", ""surgical procedure. If the surgical""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",48,"Lymph-Vascular Invasion Present/Identified procedure is not performed, the","[""Lymph-Vascular Invasion Present/Identified"", ""procedure is not performed, the""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",49,Not Applicable administered therapy no longer meets,"[""Not Applicable"", ""administered therapy no longer meets""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",50,Unknown/Indeterminate the definition of neoadjuvant therapy.,"[""Unknown/Indeterminate"", ""the definition of neoadjuvant therapy.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",52,Residual Tumor (R),"[""Residual Tumor (R)""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",53,The absence or presence of residual tumor after treatment. In some cases treated with surgery and/or,"[""The absence or presence of residual tumor after treatment. In some cases treated with surgery and/or""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",54,with neoadjuvant therapy there will be residual tumor at the primary site after treatment because of,"[""with neoadjuvant therapy there will be residual tumor at the primary site after treatment because of""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",55,incomplete resection or local and regional disease that extends beyond the limit of ability of resection.,"[""incomplete resection or local and regional disease that extends beyond the limit of ability of resection.""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",57,RX Presence of residual tumor cannot be assessed,"[""RX Presence of residual tumor cannot be assessed""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",58,R0 No residual tumor,"[""R0 No residual tumor""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",59,R1 Microscopic residual tumor,"[""R1 Microscopic residual tumor""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",60,R2 Macroscopic residual tumor,"[""R2 Macroscopic residual tumor""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",65,HOSPITAL NAME /ADDRESS PATIENT NAME / INFORMATION,"[""HOSPITAL NAME /ADDRESS"", ""PATIENT NAME / INFORMATION""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",70,(continued from previous page),"[""(continued from previous page)""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",75,54 American Joint Committee on Cancer • 2010,"[""54"", ""American Joint Committee on Cancer • 2010""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",80,"In order to view this proof accurately, the Overprint Preview Option must be","[""In order to view this proof accurately, the Overprint Preview Option must be""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",81,set to Always in Acrobat Professional or Adobe Reader. Please contact your,"[""set to Always in Acrobat Professional or Adobe Reader. Please contact your""]"
AJCC7,70,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",82,Customer Service Representative if you have questions about finding this option.,"[""Customer Service Representative if you have questions about finding this option.""]"
AJCC7,71,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",1,Job Name: -- /381449t,"[""Job Name: --"", ""/381449t""]"
AJCC7,71,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",6,PHARYNX STAGING FORM,"[""PHARYNX STAGING FORM""]"
AJCC7,71,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",8,Clinical stage was used in treatment planning (describe):,"[""Clinical stage was used in treatment planning (describe):""]"
AJCC7,71,"Pharynx (Including base of tongue, soft palate, and uvula)","Pharynx (Including base of tongue, soft palate, and uvula)",10,National guidelines were used in treatment planning NCCN Other (describe):,"[""National guidelines were used in treatment planning"", ""NCCN"", ""Other (describe):""]"
