site,edition,classification,t,n,m,grade,location,stage,note,source_block_id,source_pdf_page,printed_page,section_heading,extraction_status
Small Intestine,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00101; cancer committee review pending,B00101,143,127,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00104; cancer committee review pending,B00104,145,129,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00104; cancer committee review pending,B00104,145,129,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,T4,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00104; cancer committee review pending,B00104,145,129,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Any,N1,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00104; cancer committee review pending,B00104,145,129,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Any,N2,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00104; cancer committee review pending,B00104,145,129,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00104; cancer committee review pending,B00104,145,129,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T4a,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T4b,N0,M0,Any,Any,IIC,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T1,N1,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T3,N1,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,N2,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,N0,M1a,Any,Any,IVA,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,N0,M1a,Any,Any,IVB,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,Any,M1b,Any,Any,IVC,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,"T2, T3",N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T4,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00110; cancer committee review pending,B00110,150,134,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T4a,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T4b,N0,M0,Any,Any,IIC,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T1,N1,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T3,N1,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,N2,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,N0,M1a,Any,Any,IVA,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,N0,M1a,Any,Any,IVB,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,Any,M1b,Any,Any,IVC,extracted_candidate_v2_1 from B00117; cancer committee review pending,B00117,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,"T2, T3",N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00118; cancer committee review pending,B00118,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,T4,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00118; cancer committee review pending,B00118,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Appendix,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00118; cancer committee review pending,B00118,153,137,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,T1,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00134; cancer committee review pending,B00134,181,165,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00134; cancer committee review pending,B00134,181,165,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,T4,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00134; cancer committee review pending,B00134,181,165,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,Any,N3,M0,Any,Any,IV,extracted_candidate_v2_1 from B00134; cancer committee review pending,B00134,181,165,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,T1,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00138; cancer committee review pending,B00138,185,169,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00138; cancer committee review pending,B00138,185,169,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,T4,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00138; cancer committee review pending,B00138,185,169,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Anus,AJCC7,any,Any,N3,M0,Any,Any,IV,extracted_candidate_v2_1 from B00138; cancer committee review pending,B00138,185,169,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T1 or T2,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T3,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T1,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T4,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,Any,N1,M0,Any,Any,IV,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T3,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T1,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T2,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00144; cancer committee review pending,B00144,191,175,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T1 or T2,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T3,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T1,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T4,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,Any,N1,M0,Any,Any,IV,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T3,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T1,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gastrointestinal Stromal Tumor,AJCC7,any,T2,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00148; cancer committee review pending,B00148,193,177,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,T2,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00155; cancer committee review pending,B00155,197,181,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,T3,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00155; cancer committee review pending,B00155,197,181,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,T4,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00155; cancer committee review pending,B00155,197,181,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,Any,N1,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00155; cancer committee review pending,B00155,197,181,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00155; cancer committee review pending,B00155,197,181,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00162; cancer committee review pending,B00162,200,184,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,T2,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00162; cancer committee review pending,B00162,200,184,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,T3,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00162; cancer committee review pending,B00162,200,184,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,T4,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00162; cancer committee review pending,B00162,200,184,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,Any,N1,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00162; cancer committee review pending,B00162,200,184,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Neuroendocrine Tumors,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00162; cancer committee review pending,B00162,200,184,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00169; cancer committee review pending,B00169,208,192,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00169; cancer committee review pending,B00169,208,192,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00169; cancer committee review pending,B00169,208,192,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T4,N0,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00169; cancer committee review pending,B00169,208,192,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,Any,N1,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00169; cancer committee review pending,B00169,208,192,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00169; cancer committee review pending,B00169,208,192,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00172; cancer committee review pending,B00172,210,194,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00172; cancer committee review pending,B00172,210,194,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00172; cancer committee review pending,B00172,210,194,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,T4,N0,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00172; cancer committee review pending,B00172,210,194,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,Any,N1,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00172; cancer committee review pending,B00172,210,194,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Liver (Excluding intrahepatic bile ducts),AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00172; cancer committee review pending,B00172,210,194,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00179; cancer committee review pending,B00179,217,201,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00179; cancer committee review pending,B00179,217,201,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00179; cancer committee review pending,B00179,217,201,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,T4,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00179; cancer committee review pending,B00179,217,201,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00179; cancer committee review pending,B00179,217,201,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00183; cancer committee review pending,B00183,220,204,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00183; cancer committee review pending,B00183,220,204,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00183; cancer committee review pending,B00183,220,204,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,T4,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00183; cancer committee review pending,B00183,220,204,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Intrahepatic Bile Ducts,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00183; cancer committee review pending,B00183,220,204,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00190; cancer committee review pending,B00190,227,211,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00190; cancer committee review pending,B00190,227,211,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00190; cancer committee review pending,B00190,227,211,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,Any,N2,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00190; cancer committee review pending,B00190,227,211,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00194; cancer committee review pending,B00194,230,214,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00194; cancer committee review pending,B00194,230,214,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00194; cancer committee review pending,B00194,230,214,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Gallbladder,AJCC7,any,Any,N2,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00194; cancer committee review pending,B00194,230,214,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00201; cancer committee review pending,B00201,235,219,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,T2a-b,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00201; cancer committee review pending,B00201,235,219,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00201; cancer committee review pending,B00201,235,219,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,Any,N2,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00201; cancer committee review pending,B00201,235,219,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00204; cancer committee review pending,B00204,237,221,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,T2a-b,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00204; cancer committee review pending,B00204,237,221,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,T3,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00204; cancer committee review pending,B00204,237,221,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Perihilar Bile Ducts,AJCC7,any,Any,N2,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00204; cancer committee review pending,B00204,237,221,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T1,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T4,Any,M0,Any,Any,III,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00211; cancer committee review pending,B00211,243,227,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Distal Bile Duct,AJCC7,any,T1,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00214; cancer committee review pending,B00214,245,229,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
